product_id,sku,category_code,brand_code,color,size,material,weight_grams,length_cm,width_cm,height_cm,rating_count,file_name,ingest_timestamp
2000000005355,GMFG-TOY-000EV,toy,gmfg,Yellow,One-Size,Leather,231g,"34,0",16.3,9.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005362,BTNQ-BPC-000EW,bpc,btnq,Blue,One-Size,Steel,73g,"7,4",9.7,8.6,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005379,HPFN-TOY-000EX,toy,hpfn,Pink,One-Size,Coton,185g,"7,5",4.5,5,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005386,PLCB-TOY-000EY,toy,plcb,Navy,One-Size,Coton,213g,"8,0",17.4,7.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005393,COTC-APP-000EZ,app,cotc,Navy,S,Polyester,298g,"33,2",8.9,7.9,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005409,PRSD-SPT-000F0,spt,prsd,Silver,XL,Leather,205g,"17,1",12.1,4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005416,MOSA-APP-000F1,app,mosa,Navy,XXL,Paper,178g,"27,1",9,7.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005423,CKMT-HNK-000F2,hnk,ckmt,Black,One-Size,Ruber,293g,"16,1",8.9,6.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005430,PLCB-TOY-000F3,toy,plcb,Black,One-Size,Ruber,86g,"20,0",9.3,14,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005447,ECOT-CE-000F4,ce,ecot,Black,One-Size,Ruber,300g,"34,6",9.6,9.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005454,HRBC-BPC-000F5,bpc,hrbc,White,One-Size,Polyester,332g,"20,7",14.4,15.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005461,BYTM-CE-000F6,ce,bytm,Silver,One-Size,Paper,443g,"25,0",16.9,4.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005478,RDMR-BKS-000F7,bks,rdmr,null,One-Size,Plastic,96g,"23,3",15.3,4,40,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005485,PRLV-HNK-000F8,hnk,prlv,Green,One-Size,Leather,799g,"32,4",4,2.3,21,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005492,FRMJ-GRC-000F9,grcy,frmj,Silver,One-Size,Plastic,111g,"19,7",4.6,10.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005508,STCR-HNK-000FA,hnk,stcr,Navy,One-Size,Coton,370g,"19,1",15.7,5.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005515,QLHS-BKS-000FB,bks,qlhs,null,One-Size,Wood,157g,"23,5",8.4,1.9,72,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005522,GLOW-BPC-000FC,bpc,glow,Navy,One-Size,Coton,200g,"29,2",10.7,7,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005539,URTL-APP-000FD,app,urtl,Yellow,One-Size,Wood,400g,"9,3",17.9,3.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005546,GGRN-GRC-000FE,grcy,ggrn,White,One-Size,Ruber,192g,"21,6",14.7,6.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005553,HRBC-BPC-000FF,bpc,hrbc,Beige,One-Size,Paper,264g,"39,0",13.5,8.8,12,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005560,ACME-CE-000FG,ce,acme,White,One-Size,Plastic,152g,"10,0",9.2,3.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005577,COTC-APP-000FH,app,cotc,Blue,XS,Alumium,201g,"20,0",9.9,5.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005584,BTNQ-BPC-000FI,bpc,btnq,Green,One-Size,Polyester,672g,"22,3",12.2,10.6,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005591,AQPR-HNK-000FJ,hnk,aqpr,Silver,One-Size,Paper,263g,"16,6",10.3,9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005607,SLKE-BPC-000FK,bpc,slke,Beige,One-Size,Steel,127g,"3,0",8.1,10.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005614,MOSA-APP-000FL,app,mosa,Beige,M,Coton,535g,"9,1",13.6,11.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005621,PGTR-BKS-000FM,bks,pgtr,null,One-Size,Polyester,265g,"21,9",7.3,6.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005638,DMLX-BPC-000FN,bpc,dmlx,Black,One-Size,Plastic,203g,"20,2",7.3,12.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005645,HMNS-HNK-000FO,hnk,hmns,Blue,One-Size,Ruber,448g,"16,2",20.4,3.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005652,COTC-APP-000FP,app,cotc,Navy,XL,Wood,101g,"27,0",11.8,11.3,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005669,WRMH-HNK-000FQ,hnk,wrmh,Silver,One-Size,Polyester,164g,"22,5",14.4,10.1,20,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005676,HMNS-HNK-000FR,hnk,hmns,Green,One-Size,Steel,612g,"19,4",11.1,9.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005683,FTFX-APP-000FS,app,ftfx,Blue,XS,Polyester,172g,"20,0",9.7,12.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005690,CSNV-HNK-000FT,hnk,csnv,Blue,One-Size,Plastic,142g,"13,2",10,8.8,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005706,URTL-APP-000FU,app,urtl,Gray,L,Leather,561g,"4,9",8.8,11.2,17,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005713,CSNV-HNK-000FV,hnk,csnv,White,One-Size,Coton,1080g,"17,7",2,8.5,23,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005720,AQPR-HNK-000FW,hnk,aqpr,White,One-Size,Paper,736g,"26,1",12.7,13,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005737,CBLT-APP-000FX,app,cblt,Green,XS,Plastic,363g,"15,3",19.8,4.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005744,PLCB-TOY-000FY,toy,plcb,Beige,One-Size,Ruber,770g,"28,6",16,7.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005751,FRMJ-GRC-000FZ,grcy,frmj,Green,One-Size,Steel,155g,"25,6",8.9,7.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005768,ARFT-SPT-000G0,spt,arft,Red,L,Steel,332g,"23,2",13.2,6.7,15,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005775,VOLT-CE-000G1,ce,volt,Red,One-Size,Wood,246g,"23,1",18.8,7.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005782,PLCB-TOY-000G2,toy,plcb,Blue,One-Size,Plastic,218g,"25,7",10.7,10.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005799,BYTM-CE-000G3,ce,bytm,Yellow,One-Size,Polyester,238g,"30,0",6.7,11.2,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005805,URTL-APP-000G4,app,urtl,Green,M,Paper,502g,"14,0",6.3,5.7,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005812,ABLF-APP-000G5,app,ablf,Blue,L,Paper,178g,"14,0",13.1,2.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005829,PRLV-HNK-000G6,hnk,prlv,Purple,One-Size,Alumium,276g,"25,6",19.4,6.9,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005836,DLHV-GRC-000G7,grcy,dlhv,Green,One-Size,Glass,238g,"6,1",12.1,11.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005843,STAC-BKS-000G8,bks,stac,null,One-Size,Alumium,57g,"31,6",5.6,5.4,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005850,RDMR-BKS-000G9,bks,rdmr,null,One-Size,Wood,820g,"16,2",5.6,6.5,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005867,BYTM-CE-000GA,ce,bytm,Purple,One-Size,Ruber,459g,"26,8",10.3,9.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005874,STCR-HNK-000GB,hnk,stcr,Yellow,One-Size,Alumium,646g,"21,1",13.9,12.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005881,NOVW-CE-000GC,ce,novw,Green,One-Size,Leather,73g,"25,0",2,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005898,HMNS-HNK-000GD,hnk,hmns,Red,One-Size,Steel,181g,"19,9",6.3,11.1,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005904,VOLT-CE-000GE,ce,volt,White,One-Size,Leather,423g,"19,3",7.1,8.5,18,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005911,GGRN-GRC-000GF,grcy,ggrn,Green,One-Size,Ruber,421g,"16,1",18.2,7.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005928,ACME-CE-000GG,ce,acme,Blue,One-Size,Ruber,356g,"18,0",10.1,6.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005935,URTL-APP-000GH,app,urtl,Silver,XXL,Glass,182g,"25,0",16.7,7.1,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005942,AQPR-HNK-000GI,hnk,aqpr,Navy,One-Size,Wood,53g,"25,6",13.7,6.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005959,NOVW-CE-000GJ,ce,novw,Black,One-Size,Polyester,170g,"37,0",2,7.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005966,BYTM-CE-000GK,ce,bytm,Yellow,One-Size,Glass,424g,"21,3",5.9,5.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005973,BTNQ-BPC-000GL,bpc,btnq,Purple,One-Size,Ruber,276g,"23,6",11.6,5.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005980,GLOW-BPC-000GM,bpc,glow,Yellow,One-Size,Polyester,317g,"9,7",5.5,1.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000005997,CKMT-HNK-000GN,hnk,ckmt,White,One-Size,Steel,410g,"33,4",13.7,13.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006000,SKYL-CE-000GO,ce,skyl,Yellow,One-Size,Alumium,169g,"30,0",7.3,5.8,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006017,GRBK-GRC-000GP,grcy,grbk,Yellow,One-Size,Polyester,114g,"20,2",8.8,12.5,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006024,SKYL-CE-000GQ,ce,skyl,White,One-Size,Plastic,188g,"25,2",14.8,3.6,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006031,URTL-APP-000GR,app,urtl,Blue,XXL,Polyester,144g,"19,2",19.2,6,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006048,NTHR-APP-000GS,app,nthr,Silver,XL,Steel,192g,"19,9",9.9,1.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006055,SKYL-CE-000GT,ce,skyl,Pink,One-Size,Wood,139g,"14,1",25.6,10.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006062,CBLT-APP-000GU,app,cblt,Green,XXL,Steel,124g,"18,1",19.4,5.4,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006079,VOLT-CE-000GV,ce,volt,Black,One-Size,Paper,474g,"15,6",2.6,14.1,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006086,MOSA-APP-000GW,app,mosa,Green,L,Coton,788g,"24,6",15.1,10.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006093,DLHV-GRC-000GX,grcy,dlhv,Red,One-Size,Polyester,136g,"14,1",10.9,1,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006109,ZNTH-CE-000GY,ce,znth,Blue,One-Size,Glass,169g,"18,4",20.3,10.1,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006116,URTL-APP-000GZ,app,urtl,Red,XXL,Leather,143g,"17,6",19.9,7.9,18,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006123,TNGR-TOY-000H0,toy,tngr,Green,One-Size,Paper,103g,"24,4",8.7,4.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006130,GMFG-TOY-000H1,toy,gmfg,Blue,One-Size,Leather,720g,"21,9",10,8,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006147,CBLT-APP-000H2,app,cblt,Navy,XXL,Plastic,320g,"13,5",19.1,8.9,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006154,SWCR-SPT-000H3,spt,swcr,Gray,M,Polyester,767g,"3,0",8.8,11.9,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006161,GLOW-BPC-000H4,bpc,glow,Gray,One-Size,Glass,456g,"18,4",10.5,9.3,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006178,ALMS-BPC-000H5,bpc,alms,Green,One-Size,Wood,254g,"28,6",13.1,5.5,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006185,VOLT-CE-000H6,ce,volt,Green,One-Size,Steel,95g,"17,4",12.7,2.5,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006192,AQPR-HNK-000H7,hnk,aqpr,Gray,One-Size,Leather,306g,"15,8",14.5,11.1,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006208,ZNTH-CE-000H8,ce,znth,Blue,One-Size,Leather,234g,"18,2",13,4.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006215,SKYL-CE-000H9,ce,skyl,Black,One-Size,Leather,172g,"22,2",16.9,9.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006222,VOLT-CE-000HA,ce,volt,Pink,One-Size,Ruber,993g,"17,5",13.8,9.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006239,CSNV-HNK-000HB,hnk,csnv,Navy,One-Size,Leather,33g,"11,8",19.9,5.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006246,CSNV-HNK-000HC,hnk,csnv,Gray,One-Size,Polyester,1766g,"17,2",9,9,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006253,TRBZ-SPT-000HD,spt,trbz,Red,XS,Plastic,608g,"7,1",16.4,2.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006260,DLHV-GRC-000HE,grcy,dlhv,Yellow,One-Size,Paper,95g,"16,1",4.6,4.6,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006277,TNGR-TOY-000HF,toy,tngr,Pink,One-Size,Polyester,56g,"17,0",10.8,5.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006284,ARFT-SPT-000HG,spt,arft,Pink,One-Size,Glass,101g,"30,3",10.4,9.8,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006291,CBLT-APP-000HH,app,cblt,Beige,L,Ruber,229g,"25,5",2,1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006307,GLOW-BPC-000HI,bpc,glow,Beige,One-Size,Alumium,536g,"26,4",16.9,8,35,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006314,SLKE-BPC-000HJ,bpc,slke,Red,One-Size,Glass,405g,"15,9",12,12.5,6,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006321,WRMH-HNK-000HK,hnk,wrmh,White,One-Size,Alumium,748g,"25,2",8.7,6.5,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006338,CBLT-APP-000HL,app,cblt,Beige,XL,Wood,146g,"12,7",11.9,5.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006345,DLHV-GRC-000HM,grcy,dlhv,Silver,One-Size,Coton,770g,"27,3",8.5,14.6,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006352,TNGR-TOY-000HN,toy,tngr,Red,One-Size,Paper,95g,"25,4",15.3,11.5,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006369,GRBK-GRC-000HO,grcy,grbk,Beige,One-Size,Plastic,1079g,"27,8",2,6.3,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006376,NOVW-CE-000HP,ce,novw,Gray,One-Size,Wood,183g,"32,0",19.1,10.4,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006383,ZNTH-CE-000HQ,ce,znth,Beige,One-Size,Steel,125g,"17,9",13.9,8.5,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006390,NTHR-APP-000HR,app,nthr,Blue,One-Size,Alumium,167g,"23,7",12.4,7.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006406,CSNV-HNK-000HS,hnk,csnv,Gray,One-Size,Paper,158g,"34,5",14,6.2,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006413,NTHR-APP-000HT,app,nthr,Green,L,Leather,168g,"26,2",4.7,8.7,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006420,KDLN-TOY-000HU,toy,kdln,Pink,One-Size,Plastic,164g,"29,2",18.1,7.9,13,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006437,CSNV-HNK-000HV,hnk,csnv,Yellow,One-Size,Glass,530g,"23,3",7.2,2.2,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006444,WRMH-HNK-000HW,hnk,wrmh,Beige,One-Size,Polyester,1009g,"16,6",11.3,7.4,33,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006451,NTHR-APP-000HX,app,nthr,Navy,XXL,Glass,297g,"34,7",4.3,7.6,8,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006468,PGTR-BKS-000HY,bks,pgtr,null,One-Size,Wood,273g,"13,0",14.6,5.9,11,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006475,PRLV-HNK-000HZ,hnk,prlv,Blue,One-Size,Plastic,425g,"19,8",3.2,17,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006482,PHTX-CE-000I0,ce,phtx,Blue,One-Size,Coton,303g,"29,3",9.8,11.8,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006499,STCR-HNK-000I1,hnk,stcr,Yellow,One-Size,Coton,361g,"25,1",15.4,10.8,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006505,KDLN-TOY-000I2,toy,kdln,Yellow,One-Size,Coton,371g,"14,9",12.3,8.1,30,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006512,ZNTH-CE-000I3,ce,znth,Navy,One-Size,Plastic,375g,"7,5",6.6,9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006529,CKMT-HNK-000I4,hnk,ckmt,Navy,One-Size,Glass,291g,"37,3",6.4,11.3,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006536,PRLV-HNK-000I5,hnk,prlv,Navy,One-Size,Steel,205g,"25,9",12,2.5,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006543,STCR-HNK-000I6,hnk,stcr,Red,One-Size,Alumium,999g,"6,9",10.7,7.5,5,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006550,STCR-HNK-000I7,hnk,stcr,White,One-Size,Coton,536g,"21,8",10.4,8.8,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006567,BLIN-BKS-000I8,bks,blin,null,One-Size,Steel,369g,"10,9",8,8.9,1,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006574,AQPR-HNK-000I9,hnk,aqpr,Navy,One-Size,Leather,121g,"27,6",12.8,4.9,3,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006581,STCR-HNK-000IA,hnk,stcr,Blue,One-Size,Polyester,318g,"4,5",4.5,9.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006598,PHTX-CE-000IB,ce,phtx,White,One-Size,Alumium,130g,"41,6",13.2,5.4,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006604,STCR-HNK-000IC,hnk,stcr,White,One-Size,Polyester,66g,"32,1",14.5,5.1,-14,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006611,DMLX-BPC-000ID,bpc,dmlx,Gray,One-Size,Wood,503g,"23,1",7.1,3.9,2,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006628,CKMT-HNK-000IE,hnk,ckmt,Pink,One-Size,Paper,209g,"20,6",12.5,9.1,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006635,CSNV-HNK-000IF,hnk,csnv,Blue,One-Size,Alumium,164g,"15,3",15.3,8.8,4,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006642,VOLT-CE-000IG,ce,volt,Purple,One-Size,Leather,79g,"26,2",12.1,6.6,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006659,CKMT-HNK-000IH,hnk,ckmt,Gray,One-Size,Polyester,765g,"23,0",9.1,4.2,10,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006666,PRLV-HNK-000II,hnk,prlv,Green,One-Size,Glass,277g,"22,6",13.6,2.1,9,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
2000000006673,PRLV-HNK-000IJ,hnk,prlv,Navy,One-Size,Polyester,116g,"22,1",9.1,8.9,0,dbfs:/Volumes/ecommerce/source_data/raw/products/products.csv,2026-06-14T06:25:32.770Z
